"","StateName","MeasureId","MeasureName","CountyName","ReportYear","Value","UnitName","YearStart","YearEnd","DataValue","DataSource","Topic","Question","StratificationCategory1","Stratification1","average Measured Air conditional Value in State","Total chronic disease value","state_census","Ratio.Total.chronic.disease.value.per.census","Index.Total.chronic.disease.value.per.census.per.average.Measured.Air.conditional.Value.in.State","Index.type"
"393","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Hamilton",2011,1,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"394","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Hamilton",2011,1,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"395","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Hancock",2011,0,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"396","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Hancock",2011,0,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"397","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Hendricks",2011,0,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"398","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Hendricks",2011,0,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"399","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Huntington",2011,0,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"400","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Huntington",2011,0,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"401","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Jackson",2011,0,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"402","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Jackson",2011,0,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"403","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Johnson",2011,0,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"404","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Johnson",2011,0,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"405","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Knox",2011,4,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"406","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Knox",2011,4,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"407","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Lake",2011,1,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"408","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Lake",2011,1,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"409","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","LaPorte",2011,7,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"410","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","LaPorte",2011,7,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"411","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Madison",2011,0,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"412","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Madison",2011,0,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"413","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Marion",2011,5,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"414","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Marion",2011,5,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"415","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Morgan",2011,0,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"416","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Morgan",2011,0,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"417","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Perry",2011,3,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"418","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Perry",2011,3,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"419","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Porter",2011,1,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"420","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Porter",2011,1,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"421","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Posey",2011,4,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"422","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Posey",2011,4,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"423","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","St. Joseph",2011,2,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"424","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","St. Joseph",2011,2,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"425","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Shelby",2011,3,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"426","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Shelby",2011,3,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"427","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Vanderburgh",2011,5,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"428","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Vanderburgh",2011,5,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"429","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Vigo",2011,1,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"430","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Vigo",2011,1,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"431","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Warrick",2011,3,"No Units",2011,2015,1726,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"432","Indiana",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Warrick",2011,3,"No Units",2011,2015,2233,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.32142857142857,3959,6516528,0.00060753210912314,0.0261706139314584,"percentage"
"433","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Bremer",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"434","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Bremer",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"435","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Clinton",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"436","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Clinton",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"437","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Harrison",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"438","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Harrison",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"439","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Linn",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"440","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Linn",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"441","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Montgomery",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"442","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Montgomery",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"443","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Palo Alto",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"444","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Palo Alto",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"445","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Polk",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"446","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Polk",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"447","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Scott",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"448","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Scott",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"449","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Story",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"450","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Story",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"451","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Van Buren",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"452","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Van Buren",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"453","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Warren",2011,0,"No Units",2011,2015,757,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"454","Iowa",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Warren",2011,0,"No Units",2011,2015,992,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",0,1749,3066336,0.000570387589618359,Inf,"percentage"
"455","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Johnson",2011,3,"No Units",2011,2015,689,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"456","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Johnson",2011,3,"No Units",2011,2015,820,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"457","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Leavenworth",2011,3,"No Units",2011,2015,689,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"458","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Leavenworth",2011,3,"No Units",2011,2015,820,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"459","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Linn",2011,3,"No Units",2011,2015,689,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"460","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Linn",2011,3,"No Units",2011,2015,820,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"461","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Riley",2011,3,"No Units",2011,2015,689,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"462","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Riley",2011,3,"No Units",2011,2015,820,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"463","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Sedgwick",2011,9,"No Units",2011,2015,689,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"464","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Sedgwick",2011,9,"No Units",2011,2015,820,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"465","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Shawnee",2011,4,"No Units",2011,2015,689,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"466","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Shawnee",2011,4,"No Units",2011,2015,820,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"467","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Sumner",2011,6,"No Units",2011,2015,689,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"468","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Sumner",2011,6,"No Units",2011,2015,820,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"469","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Trego",2011,6,"No Units",2011,2015,689,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"470","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Trego",2011,6,"No Units",2011,2015,820,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"471","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Wyandotte",2011,0,"No Units",2011,2015,689,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"472","Kansas",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Wyandotte",2011,0,"No Units",2011,2015,820,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",4.11111111111111,1509,2869225,0.000525925990467809,0.0127927943627305,"percentage"
"473","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Bell",2011,0,"No Units",2011,2015,1511,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"474","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Bell",2011,0,"No Units",2011,2015,1972,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"475","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Boone",2011,0,"No Units",2011,2015,1511,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"476","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Boone",2011,0,"No Units",2011,2015,1972,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"477","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Boyd",2011,2,"No Units",2011,2015,1511,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"478","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Boyd",2011,2,"No Units",2011,2015,1972,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"479","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Bullitt",2011,1,"No Units",2011,2015,1511,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"480","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Bullitt",2011,1,"No Units",2011,2015,1972,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"481","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Campbell",2011,12,"No Units",2011,2015,1511,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"482","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Campbell",2011,12,"No Units",2011,2015,1972,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"483","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Carter",2011,0,"No Units",2011,2015,1511,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"484","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Carter",2011,0,"No Units",2011,2015,1972,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"485","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Christian",2011,0,"No Units",2011,2015,1511,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"486","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Christian",2011,0,"No Units",2011,2015,1972,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
"487","Kentucky",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Daviess",2011,5,"No Units",2011,2015,1511,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",2.55555555555556,3483,4369821,0.000797057819988508,0.0311892190430286,"percentage"
